EmployeeID,FirstName,LastName,Position,SupervisorID,Department,Salary,HireDate,TheftFlag,AmountStolen
1853,Gail,Foster,Employee,26.0,IT,6653,2019-07-21,0,0
1854,Stacey,Buckley,Supervisor,,IT,8059,2023-12-13,0,0
1855,David,Reeves,Supervisor,,Operations,4800,2019-09-14,0,0
1856,Robert,Higgins,Employee,119.0,IT,5108,2017-09-12,0,0
1857,Ryan,Moran,Employee,143.0,IT,5323,2017-09-12,1,17064
1858,Timothy,Hernandez,Employee,34.0,IT,6370,2017-07-01,0,0
1859,Christina,Mendez,Employee,35.0,Marketing,9177,2020-05-25,0,0
1860,Jennifer,Morgan,Supervisor,,Operations,4615,2021-10-09,0,0
1861,Tracy,Goodman,Employee,95.0,Marketing,7902,2020-03-23,0,0
1862,Rebecca,Sullivan,Employee,19.0,Finance,7511,2018-11-21,0,0
1863,Katherine,Gillespie,Employee,78.0,IT,4307,2023-04-28,1,16361
1864,Jonathan,Byrd,Employee,148.0,IT,9387,2015-04-22,1,4001
1865,Robert,Vasquez,Supervisor,,HR,6043,2020-12-04,0,0
1866,Angela,Spencer,Employee,61.0,Finance,4392,2020-07-29,0,0
1867,Shane,Hamilton,Employee,106.0,Finance,5784,2022-03-20,0,0
1868,Christian,Jones,Employee,18.0,Marketing,9422,2017-03-07,0,0
1869,Bryan,Diaz,Employee,83.0,Finance,6821,2024-01-27,0,0
1870,Mark,Andersen,Employee,20.0,Operations,8070,2024-10-03,0,0
1871,Gary,Perez,Employee,185.0,Operations,6976,2022-08-21,0,0
1872,Ann,Nguyen,Employee,153.0,Operations,7821,2020-02-12,0,0
1873,Heather,Richards,Employee,92.0,Finance,8264,2019-08-09,0,0
1874,Katherine,Taylor,Employee,154.0,Sales,6312,2023-02-26,0,0
1875,Jennifer,Rodriguez,Employee,152.0,IT,4250,2017-10-10,0,0
1876,Anna,Kennedy,Supervisor,,Operations,9984,2016-12-26,0,0
1877,Kylie,Sandoval,Employee,94.0,Operations,7292,2016-07-13,0,0
1878,Jim,Frye,Employee,115.0,Finance,5193,2021-05-27,1,6036
1879,Caleb,King,Employee,104.0,IT,7732,2015-10-25,0,0
1880,James,Nguyen,Employee,7.0,Operations,6962,2020-11-08,0,0
1881,John,Davis,Employee,11.0,IT,7902,2024-02-09,0,0
1882,Jennifer,Fritz,Employee,57.0,Operations,6248,2015-06-01,0,0
1883,Lisa,Roach,Employee,108.0,Marketing,8171,2019-04-06,0,0
1884,Anthony,Jordan,Supervisor,,Finance,4331,2020-12-04,0,0
1885,Gregory,Ramsey,Employee,164.0,IT,4042,2016-01-02,0,0
1886,Lauren,Wilson,Supervisor,,Marketing,7351,2015-03-02,0,0
1887,Robert,Freeman,Employee,138.0,Finance,4821,2016-04-20,0,0
1888,Jennifer,Lawrence,Employee,129.0,Marketing,7339,2021-05-06,0,0
1889,Chris,Erickson,Employee,36.0,IT,6876,2024-11-05,1,5286
1890,Carl,Harris,Employee,143.0,Sales,5213,2023-03-06,0,0
1891,Benjamin,Torres,Employee,84.0,IT,8391,2022-04-21,0,0
1892,Vanessa,Mcbride,Supervisor,,Sales,5577,2016-01-06,0,0
1893,Jesse,Stephenson,Employee,70.0,Sales,6434,2020-02-11,0,0
1894,Nathan,Jacobson,Employee,155.0,Operations,8540,2019-04-27,0,0
1895,Colleen,Collins,Employee,181.0,HR,7055,2021-07-02,1,3335
1896,Jill,Pope,Employee,199.0,HR,6842,2015-06-16,0,0
1897,Michael,Craig,Employee,197.0,Finance,7629,2020-05-02,1,5397
1898,Jesse,Smith,Employee,112.0,Sales,5075,2015-09-16,1,250
1899,Dale,Cole,Employee,126.0,Operations,9736,2024-08-26,1,11776
1900,Christopher,Stewart,Employee,135.0,IT,8905,2018-08-03,0,0
1901,David,Grant,Employee,19.0,HR,8427,2015-05-02,0,0
1902,Diana,White,Employee,183.0,Finance,4838,2021-03-24,0,0
1903,Susan,Young,Supervisor,,HR,6468,2022-10-24,0,0
1904,Danielle,Brooks,Employee,25.0,HR,8182,2017-08-28,0,0
1905,Kyle,Ferrell,Supervisor,,Finance,6358,2021-12-07,0,0
1906,Stephanie,Sweeney,Employee,161.0,Marketing,6357,2020-12-13,0,0
1907,Rodney,Phillips,Employee,131.0,IT,5435,2015-07-06,0,0
1908,Brett,Murray,Employee,57.0,Sales,5829,2019-11-02,0,0
1909,Christopher,Morgan,Employee,7.0,Marketing,8581,2022-05-16,0,0
1910,Ashley,Kelly,Employee,198.0,HR,7806,2016-06-20,0,0
1911,Daniel,Sherman,Employee,170.0,HR,4797,2018-08-26,0,0
1912,David,Barnes,Employee,62.0,Operations,7642,2024-08-20,0,0
1913,Monica,Campbell,Employee,82.0,Marketing,8884,2019-05-29,0,0
1914,Tammy,Owens,Employee,96.0,Sales,6647,2017-12-24,1,16154
1915,James,Coffey,Employee,140.0,Finance,9716,2022-07-24,0,0
1916,Cindy,Gonzalez,Employee,108.0,HR,8717,2017-10-24,1,21
1917,Cassandra,Knapp,Employee,177.0,Marketing,8640,2023-12-29,0,0
1918,Tyler,Miller,Employee,140.0,HR,8258,2016-03-11,0,0
1919,Miguel,Adams,Employee,100.0,Marketing,4546,2015-02-20,0,0
1920,Tracie,Hernandez,Employee,194.0,Marketing,5970,2017-02-04,0,0
1921,Ryan,Barajas,Employee,82.0,Marketing,4354,2020-05-12,0,0
1922,Maria,Juarez,Employee,170.0,Marketing,4763,2016-06-28,1,13705
1923,Monique,Williamson,Employee,36.0,Finance,8814,2021-08-03,1,1919
1924,Alyssa,Schwartz,Employee,50.0,Operations,4167,2017-10-13,0,0
1925,Robert,Diaz,Employee,164.0,Marketing,9045,2022-12-14,0,0
1926,Christopher,Castillo,Employee,118.0,Marketing,6422,2016-03-14,0,0
1927,Candice,Beck,Employee,3.0,Marketing,5477,2024-03-21,0,0
1928,Jonathan,Sanders,Employee,37.0,Operations,5508,2022-02-09,0,0
1929,Laurie,Juarez,Supervisor,,HR,5741,2020-07-16,0,0
1930,Wendy,Reid,Employee,182.0,IT,6243,2023-05-22,0,0
1931,Courtney,Brown,Employee,64.0,IT,9899,2016-12-05,0,0
1932,Shawn,Bell,Supervisor,,Marketing,8918,2019-08-20,0,0
1933,James,Lewis,Employee,150.0,Finance,7756,2024-11-18,0,0
1934,Christine,Hansen,Supervisor,,Marketing,5426,2015-11-17,0,0
1935,Elaine,Clark,Employee,43.0,Marketing,4122,2024-10-18,0,0
1936,Alicia,Ball,Employee,57.0,IT,5959,2021-03-11,1,6976
1937,Nicole,Hays,Employee,75.0,Sales,6768,2023-03-04,0,0
1938,Ann,Sims,Employee,138.0,HR,4676,2023-11-04,0,0
1939,Tyler,Robinson,Supervisor,,HR,8303,2018-01-31,0,0
1940,Andrea,Harris,Employee,101.0,IT,5145,2023-12-28,0,0
1941,Trevor,Walker,Employee,114.0,Operations,9056,2015-01-17,0,0
1942,Patrick,Walsh,Employee,36.0,Marketing,6420,2018-03-13,1,19668
1943,Claudia,Ortiz,Employee,119.0,IT,6474,2024-10-06,0,0
1944,Alexander,York,Employee,62.0,HR,4976,2021-07-10,0,0
1945,Leslie,Briggs,Employee,122.0,Marketing,7133,2017-04-20,0,0
1946,Jennifer,Gonzales,Supervisor,,IT,7245,2016-04-03,0,0
1947,Jared,Lewis,Employee,60.0,Finance,4270,2022-07-01,1,3968
1948,Lance,Garcia,Employee,200.0,Sales,4369,2018-06-01,0,0
1949,Kellie,Jones,Supervisor,,Finance,4062,2019-02-02,0,0
1950,Victor,Navarro,Employee,28.0,IT,9500,2018-06-23,0,0
1951,Julie,Terrell,Employee,159.0,Operations,5994,2016-02-23,0,0
1952,Kevin,Suarez,Employee,16.0,Sales,7991,2017-05-23,0,0
1953,Erika,Miller,Employee,149.0,Operations,4177,2022-09-11,0,0
1954,Timothy,Sanchez,Employee,48.0,Marketing,4814,2018-05-10,0,0
1955,Loretta,Luna,Employee,72.0,Marketing,9861,2019-10-16,0,0
1956,Tyler,Cortez,Employee,91.0,IT,8211,2023-06-06,0,0
1957,Wendy,Daniels,Supervisor,,Finance,4020,2022-02-24,0,0
1958,Lisa,Brown,Employee,74.0,Sales,5168,2018-09-05,0,0
1959,Ronnie,Rodgers,Employee,56.0,Finance,9955,2021-07-01,0,0
1960,Alexis,Lee,Employee,120.0,HR,4678,2018-02-06,1,15359
1961,Christopher,White,Supervisor,,Sales,4618,2022-06-13,0,0
1962,Katie,Bailey,Employee,114.0,Marketing,6358,2022-07-30,0,0
1963,Erica,Hall,Employee,194.0,Operations,4968,2023-05-13,0,0
1964,Gregory,Martin,Employee,27.0,Operations,9032,2024-08-20,0,0
1965,Cindy,Clay,Supervisor,,Operations,7697,2021-09-16,1,14021
1966,Ashley,Cross,Supervisor,,Operations,7506,2019-06-17,0,0
1967,Nicholas,Collins,Employee,195.0,Operations,7857,2020-10-29,0,0
1968,Stephanie,Reed,Employee,41.0,HR,4217,2016-10-13,0,0
1969,David,Hernandez,Employee,141.0,Operations,9308,2021-08-20,0,0
1970,Jason,Scott,Employee,160.0,Operations,4607,2021-08-09,0,0
1971,Anthony,Fleming,Employee,30.0,HR,6014,2023-01-23,0,0
1972,Michelle,Long,Employee,114.0,Operations,8481,2018-01-30,0,0
1973,Kathleen,Jordan,Employee,53.0,Operations,7914,2020-02-08,0,0
1974,Makayla,Gonzalez,Employee,125.0,HR,5238,2019-12-28,0,0
1975,Susan,Brown,Employee,36.0,Finance,8798,2022-01-09,0,0
1976,Travis,Oneill,Employee,166.0,Operations,8233,2022-12-05,0,0
1977,Rodney,Ward,Employee,22.0,Marketing,5807,2022-01-07,1,2745
1978,Michael,Bush,Employee,6.0,HR,8966,2015-04-11,0,0
1979,Samantha,Rivera,Employee,87.0,Operations,6005,2017-04-23,0,0
1980,Monica,Merritt,Employee,145.0,HR,8667,2020-03-03,0,0
1981,Jo,Hester,Supervisor,,HR,5993,2020-03-21,0,0
1982,Charles,Mora,Employee,154.0,HR,6127,2022-01-08,0,0
1983,Anna,Price,Employee,54.0,Sales,7113,2020-05-05,0,0
1984,Michael,Lane,Employee,27.0,Marketing,8385,2015-10-27,0,0
1985,Andrea,Boyle,Employee,128.0,Sales,5652,2019-12-31,0,0
1986,Charles,Maxwell,Employee,54.0,Sales,4586,2023-02-20,1,11168
1987,Stephanie,Guerra,Supervisor,,HR,4337,2019-04-08,0,0
1988,James,Small,Employee,91.0,Operations,4248,2023-05-10,0,0
1989,Kaitlyn,Golden,Employee,111.0,Marketing,7218,2016-07-07,0,0
1990,Oscar,Bowers,Employee,37.0,HR,7021,2019-11-29,0,0
1991,David,Cobb,Employee,64.0,Finance,6588,2015-02-05,1,7228
1992,Madison,Cook,Employee,193.0,Finance,9510,2017-09-06,0,0
1993,Philip,Riley,Employee,113.0,Marketing,7364,2019-01-21,0,0
1994,Brandon,Conley,Employee,72.0,Sales,7488,2024-07-23,0,0
1995,Sarah,Hartman,Employee,31.0,Sales,6359,2020-07-31,0,0
1996,Chris,Morris,Employee,2.0,Marketing,9123,2022-03-17,0,0
1997,Christopher,Coleman,Supervisor,,Sales,5061,2024-07-14,1,13723
1998,Amanda,Gould,Employee,173.0,Sales,6734,2019-03-24,1,4685
1999,Samuel,Oneal,Employee,107.0,Marketing,5035,2023-01-01,0,0
2000,Wesley,Young,Employee,180.0,HR,8892,2020-05-15,1,10471
